user_id,first_name,last_name,phone,address,city_id
659,Garan,Simbolon,(045) 378 5921,Gang Cempaka No. 2,3171
660,Winda,Hutasoit,+62 (658) 162 2329,Jl. Dipenogoro No. 86,6472
661,Kawaca,Jailani,+62-80-703-0895,Jl. Dipenogoro No. 970,3172
662,Samsul,Mayasari,(0373) 448-0474,Jl. Joyoboyo No. 80,3471
663,Ega,Hakim,(0314) 619-4951,Gg. Dr. Djunjunan No. 78,3578
664,Hafshah,Mandala,+62 (59) 193-2518,Gang Dipatiukur No. 8,6471
665,Viman,Winarsih,+62-77-704-3226,Gg. Moch. Toha No. 5,6472
666,Salsabila,Narpati,+62 (021) 108-4880,Jalan Sadang Serang No. 5,5171
667,Raharja,Yolanda,+62 (845) 830-2314,Jalan Kutisari Selatan No. 49,3171
668,Paiman,Wahyuni,+62 (625) 992-1335,Gg. Jamika No. 7,3175
669,Waluyo,Yuliarti,+62-679-137-9854,Jalan Raya Ujungberung No. 20,3175
670,Hafshah,Lazuardi,+62 (18) 163 7779,Jalan S. Parman No. 51,5171
671,Prabawa,Sitompul,+62 (038) 479 4379,Jl. Jayawijaya No. 885,3175
672,Ajimin,Nurdiyanti,(0579) 888-6202,Jalan Jend. Sudirman No. 1,3573
673,Zaenab,Napitupulu,+62 (762) 468 4193,Jl. Otto Iskandardinata No. 38,5171
674,Zizi,Suryatmi,+62-555-501-4283,Gg. Cempaka No. 496,1371
675,Limar,Hastuti,+62 (0495) 812-1588,Gang Rumah Sakit No. 0,3173
676,Gadang,Wulandari,(014) 721-0247,Gang Ronggowarsito No. 180,3174
677,Paris,Dabukke,+62 (934) 869 2146,Gang Kebonjati No. 6,3578
678,Queen,Januar,(0349) 450 6179,Gang Yos Sudarso No. 6,7371
679,Galur,Manullang,+62-853-490-3475,Jl. Rajiman No. 76,3171
680,Cawuk,Pratama,082 844 8205,Gang Wonoayu No. 9,3578
681,Siska,Hutasoit,089 866 1006,Jalan Asia Afrika No. 805,3172
682,Ciaobella,Puspita,0898348312,Jalan Rajiman No. 9,6471
683,Jabal,Maulana,+62-736-607-8491,Jalan Kutai No. 4,1371
684,Elvina,Pangestu,+62 (034) 503-3927,Jl. S. Parman No. 339,3273
685,Cengkal,Hidayanto,0829624388,Jl. Sentot Alibasa No. 610,3273
686,Ika,Wastuti,+62-0094-045-7957,Gang BKR No. 309,3174
687,Salwa,Novitasari,(062) 980 3374,Gang Jend. Sudirman No. 0,3174
688,Jane,Natsir,084 545 0353,Gang Setiabudhi No. 39,7371
689,Dalimin,Lazuardi,(016) 694-3765,Gang Astana Anyar No. 095,6471
690,Fitria,Hassanah,+62 (663) 592 7424,Gang Gedebage Selatan No. 190,3175
691,Danuja,Melani,+62 (496) 278-8979,Jalan Rawamangun No. 772,3273
692,Septi,Purnawati,+62 (25) 964 3448,Gg. Indragiri No. 1,1375
693,Ian,Purwanti,(060) 502 3662,Gg. Rajiman No. 13,3573
694,Edward,Hutagalung,+62 (371) 381-2937,Gg. H.J Maemunah No. 6,3173
695,Timbul,Laksita,(0349) 763-2477,Gang Kendalsari No. 7,1375
696,Leo,Novitasari,+62 (40) 839 4435,Jalan Erlangga No. 093,3273
697,Kenes,Rahimah,(032) 435 6744,Jl. M.H Thamrin No. 1,1375
698,Cagak,Palastri,+62 (10) 001 7935,Jl. Rawamangun No. 171,7371
699,Empluk,Oktaviani,+62 (92) 450 0705,Jalan Wonoayu No. 4,3173
700,Febi,Situmorang,+62 (89) 811-3792,Jl. Indragiri No. 01,3578
